"Band_no","CAVS","COMMON","SCIENTIFIC","BANDING_LOCALITY","LOCODE","BANDING_LAT","BANDING_LON","DATE_BANDED","AGE","SEX","RECOVERY_LOCALITY","LOCODE.1","RECOVERY_LAT","RECOVERY_LON","DATE_RECOVERED","ADESC","STADES","DISTANCE","ELAPSED_MONTHS","BANDER","Box","Batch","Size","Species","Mass",,"Notes","issueYear","bandMetal","bandMetal_BACKFILLED","bandType","initMass","massAsProp","InternDiam","Height","Gauge","Volume","funGroup","typeMeanMass","typeMedianMass","sizeMetalMeanMass","sizeMetalMedianMass","type","sizeMetal","typeSDMass","sizeMetalSDMass"
10060924,977,"Cattle Egret","Ardea ibis","DOBOY:DOBOY, 8 KM EAST OF BRISBANE GPO:QLD","089901",-27.45,153.0833333333,"16-DEC-1983","NESTLING","UNKNOWN",":WACOL PRISON STATION ROAD  WACOL:QLD","01036F",-27.5666666667,152.9166666667,"18-SEP-1986","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","21","33","MR DS REIMER","NR",100,10,"Cattle Egret",0.8201,,,"NA","NA","AM","10AM",0.87615,0.936026936,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10061130,977,"Cattle Egret","Ardea ibis","DOBOY:DOBOY, 8 KM EAST OF BRISBANE GPO:QLD","089901",-27.45,153.0833333333,"20-DEC-1983","NESTLING","UNKNOWN",":MANLY WEST:QLD","01126F",-27.4666666667,153.1666666667,"27-NOV-1986","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","8","35","MR DS REIMER","NR",100,10,"Cattle Egret",0.8308,,,"NA","NA","AM","10AM",0.87615,0.9482394567,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10061675,977,"Cattle Egret","Ardea ibis","JUBILEE:JUBILEE DRIVE PALMWOODS:QLD","089902",-26.6666666667,152.9666666667,"13-DEC-1983","NESTLING","UNKNOWN",":NAMBOUR:QLD","06098F",-26.6333333333,152.9666666667,"16-OCT-1990","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","4","82","MR DS REIMER","NR",100,10,"Cattle Egret",0.8371,,,"NA","NA","AM","10AM",0.87615,0.9554300063,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10062200,977,"Cattle Egret","Ardea ibis","SWAMP:1KM SOUTH EAST MURWILLUMBAH POST OFFICE:NSW","049706",-28.35,153.4166666667,"09-JAN-1984","NESTLING","UNKNOWN",":PROPERTY 8KM NORTH OF CASINO:NSW","09935F",-28.7666666667,153.05,"23-APR-1995","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","59","135","MR JT WILLOWS (DECEASED)","NR",100,10,"Cattle Egret",0.799,,,"NA","NA","AM","10AM",0.87615,0.9119443018,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10062355,977,"Cattle Egret","Ardea ibis","SWAMP:1KM SOUTH EAST MURWILLUMBAH POST OFFICE:NSW","049706",-28.35,153.4166666667,"11-DEC-1988","NESTLING","UNKNOWN",":CLARENCE (MACLEAN) BROADWATER NEAR ASHBY:NSW","05412F",-29.4333333333,153.1833333333,"09-AUG-1989","TRAPPED BECAUSE BIRD/BAT TANGLED IN HUMAN OBJECT","WAS DEAD AND THE BAND WAS REMOVED.","122","7","MR JT WILLOWS (DECEASED)","NR",100,10,"Cattle Egret",0.8503,,,"NA","NA","AM","10AM",0.87615,0.9704959196,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10062550,977,"Cattle Egret","Ardea ibis","MELALEUCA:MELALEUCA WOODLANDS 6K NORTH EAST GATTON:QLD","091101",-27.5166666667,152.3333333333,"27-DEC-1983","NESTLING","UNKNOWN",":IN PADDOCK SARAHS CRES WAUCHOPE:NSW","07069F",-31.4666666667,152.7333333333,"01-OCT-1991","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","441","93","DR NG MCKILLIGAN","NR",100,10,"Cattle Egret",0.7901,,,"NA","NA","AM","10AM",0.87615,0.9017862238,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10064619,202,"Australian Wood Duck","Chenonetta jubata","FERNHILL:BELCONNEN:ACT","103411",-35.2166666667,149.1041666667,"15-AUG-1986","FIRST YR OR OLDER","FEMALE",":BENJAMIN WAY BELCONNEN:ACT","08276F",-35.2166666667,149.1041666667,"05-AUG-1993","FOUND ON HIGHWAY/ROAD; BUT NOT CERTAINLY HIT BY CAR","WAS DEAD AND THE BAND WAS REMOVED.","0","83","MS SV BRIGGS","C04",100,10,"Maned Duck",0.6511,,,"NA","NA","AM","10AM",0.87615,0.7431375906,9.5,10,1,95,"Ducks, Geese, and Swans",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10064676,202,"Australian Wood Duck","Chenonetta jubata","GUNGAHLIN:GUNGAHLIN  BARTON HIGHWAY:ACT","103408",-35.2166666667,149.1041666667,"17-SEP-1986","FIRST YR OR OLDER","MALE",":AT THE DAM AT WAMBOIN:NSW","08361F",-35.25,149.2666666667,"21-AUG-1993","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","16","83","MS SV BRIGGS","C04",100,10,"Maned Duck",0.7072,,,"NA","NA","AM","10AM",0.87615,0.8071677224,9.5,10,1,95,"Ducks, Geese, and Swans",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10064686,202,"Australian Wood Duck","Chenonetta jubata","FERNHILL:BELCONNEN:ACT","103411",-35.2166666667,149.1041666667,"24-SEP-1986","FIRST YR OR OLDER","MALE",":ON FARM NEAR GYMPIE:QLD","05654F",-26.1833333333,152.6666666667,"06-MAR-1990","SHOT (REASON UNKNOWN)","WAS DEAD AND THE BAND WAS REMOVED.","1058","41","MS SV BRIGGS","C04",100,10,"Maned Duck",0.7352,,,"NA","NA","AM","10AM",0.87615,0.8391257205,9.5,10,1,95,"Ducks, Geese, and Swans",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10065059,977,"Cattle Egret","Ardea ibis","SHORTLAND1:WETLAND CENTRE SANDGATE ROAD SHORTLAND:NSW","116201",-32.875,151.6933333333,"22-JAN-1987","NESTLING","UNKNOWN",":SPRINGSTON SOUTH   NEW ZEALAND:","04470F",-43.6333333333,172.4166666667,"09-AUG-1988","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","2162","18","DR MN MADDOCK","NR",100,10,"Cattle Egret",0.8439,,,"NA","NA","AM","10AM",0.87615,0.9631912344,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10065059,977,"Cattle Egret","Ardea ibis","SHORTLAND1:WETLAND CENTRE SANDGATE ROAD SHORTLAND:NSW","116201",-32.875,151.6933333333,"22-JAN-1987","NESTLING","UNKNOWN",":DOYLESTON LAKE ELLESMERE NEW ZEALAND:","04194F",-43.775,172.35,"09-AUG-1988","FOUND DEAD, CAUSE UNKNOWN","STATUS OF BIRD/BAT AND BAND IS UNKNOWN.","2164","18","DR MN MADDOCK","NR",100,10,"Cattle Egret",0.8439,,,"NA","NA","AM","10AM",0.87615,0.9631912344,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10065150,977,"Cattle Egret","Ardea ibis","SHORTLAND1:WETLAND CENTRE SANDGATE ROAD SHORTLAND:NSW","116201",-32.875,151.6933333333,"29-JAN-1986","NESTLING","UNKNOWN",":BETWEEN MACKSVILLE AND NAMBUCCA HEADS:NSW","00642F",-30.6833333333,152.9666666667,"13-JUN-1986","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","271","4","DR MN MADDOCK","NR",100,10,"Cattle Egret",0.8437,,,"NA","NA","AM","10AM",0.87615,0.962962963,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10066323,977,"Cattle Egret","Ardea ibis","LAWRENCE:LAWRENCE:NSW","008417",-29.5,153.1,"10-JAN-1987","NESTLING","UNKNOWN",":YARD NEW ECCLESTONE RD RIVERSIDE L'TON:TAS","05878F",-41.4166666667,147.1,"16-JUN-1990","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","1431","41","MR SG LANE (DECEASED)","NR",100,10,"Cattle Egret",0.8533,,,"NA","NA","AM","10AM",0.87615,0.9739199909,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10066690,977,"Cattle Egret","Ardea ibis","LAWRENCE:LAWRENCE:NSW","109604",-29.5,153.1,"23-JAN-1986","NESTLING","UNKNOWN","LAWRENCE:MANTONS ROAD LAWRENCE:NSW","00490F",-29.5,153.1,"12-APR-1986","FOUND NEAR ELECTRICITY WIRES","WAS DEAD AND THE BAND WAS REMOVED.","0","2","MR DJ GEERING","NR",100,10,"Cattle Egret",0.848,,,"NA","NA","AM","10AM",0.87615,0.9678707984,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10066727,977,"Cattle Egret","Ardea ibis","LAWRENCE:LAWRENCE:NSW","109604",-29.5,153.1,"10-JAN-1987","NESTLING","UNKNOWN",":YARD NEW ECCLESTONE RD RIVERSIDE L'TON:TAS","05879F",-41.4166666667,147.1,"16-JUN-1990","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","1431","41","MR DJ GEERING","NR",100,10,"Cattle Egret",0.8339,,,"NA","NA","AM","10AM",0.87615,0.9517776636,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10067305,202,"Australian Wood Duck","Chenonetta jubata","CHITTAWAY:CHITTAWAY GRID BLOCK:NSW","9993F4",-33.3125,151.4375,"19-OCT-1991","FIRST YEAR","MALE","CHITTAWAY:CHITTAWAY GRID BLOCK:NSW","9993F4",-33.3125,151.4375,"25-FEB-1995","FOUND SICK OR INJURED","IS ALIVE IN CAPTIVITY WITH BAND.","0","40","THE WILD BIRD REHABILITATION GROUP","C04",100,10,"Maned Duck",0.7743,,,"NA","NA","AM","10AM",0.87615,0.8837527821,9.5,10,1,95,"Ducks, Geese, and Swans",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10067305,202,"Australian Wood Duck","Chenonetta jubata","CHITTAWAY:CHITTAWAY GRID BLOCK:NSW","9993F4",-33.3125,151.4375,"19-OCT-1991","FIRST YEAR","MALE","CHITTAWAY:CHITTAWAY GRID BLOCK:NSW","9993F4",-33.3125,151.4375,"19-OCT-1992","BAND NUMBER READ IN FIELD (BIRD NOT TRAPPED)","WAS ALIVE IN THE WILD WITH THE BAND.","0","12","THE WILD BIRD REHABILITATION GROUP","C04",100,10,"Maned Duck",0.7743,,,"NA","NA","AM","10AM",0.87615,0.8837527821,9.5,10,1,95,"Ducks, Geese, and Swans",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10067305,202,"Australian Wood Duck","Chenonetta jubata","CHITTAWAY:CHITTAWAY GRID BLOCK:NSW","9993F4",-33.3125,151.4375,"19-OCT-1991","FIRST YEAR","MALE","CHITTAWAY:CHITTAWAY GRID BLOCK:NSW","9993F4",-33.3125,151.4375,"05-MAR-1995","CAPTIVE BIRD (WAS FROM WILD)","WAS RELEASED ALIVE AND THE BAND OR COLOUR MARK WAS REPLACED DUE TO WEAR.","0","40","THE WILD BIRD REHABILITATION GROUP","C04",100,10,"Maned Duck",0.7743,,,"NA","NA","AM","10AM",0.87615,0.8837527821,9.5,10,1,95,"Ducks, Geese, and Swans",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10067536,977,"Cattle Egret","Ardea ibis","CARRS CK:CARRS CK  JUNCTION HILL  5KM  NW GRAFTON:NSW","109615",-29.6347222222,152.9194444444,"17-JAN-1993","NESTLING","UNKNOWN",":BANNOCKBURN:VIC","08109F",-38.05,144.1666666667,"30-MAY-1993","FOUND SICK OR INJURED","WAS MERCY KILLED AND THE BAND WAS REMOVED.","1235","4","MR DJ GEERING","NR",100,10,"Cattle Egret",0.8434,,,"NA","NA","AM","10AM",0.87615,0.9626205558,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10067662,977,"Cattle Egret","Ardea ibis","CARRS CK:CARRS CK  JUNCTION HILL  5KM  NW GRAFTON:NSW","109615",-29.6347222222,152.9194444444,"17-JAN-1993","NESTLING","UNKNOWN",":EUROKA ST SOUTH KEMPSEY:NSW","08310F",-31.0833333333,152.8333333333,"06-JUN-1993","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","161","4","MR DJ GEERING","NR",100,10,"Cattle Egret",0.8428,,,"NA","NA","AM","10AM",0.87615,0.9619357416,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10068136,977,"Cattle Egret","Ardea ibis","SWAMP:MURWILLUMBAH SWAMP, 1KM E OF POST OFFICE:NSW","066101",-28.35,153.4166666667,"06-JAN-1987","NESTLING","UNKNOWN",":4KM EAST OF BIRRAGURRA ON LORNE ROAD:VIC","04530F",-38.35,143.7333333333,"20-SEP-1988","COLLIDED WITH A MOVING ROAD VEHICLE","WAS MERCY KILLED AND THE BAND WAS REMOVED.","1427","20","MR DHG DAVIDSON","NR",100,10,"Cattle Egret",0.8369,,,"NA","NA","AM","10AM",0.87615,0.9552017349,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10068909,202,"Australian Wood Duck","Chenonetta jubata","RELEASE:HEALESVILLE SANCTUARY  HEALESVILLE:VIC","132401",-37.6838888889,145.5319444444,"22-NOV-1988","JUVENILE","UNKNOWN",":NEXT TO NIEMUR RIVER 24KM S OF MOULAMEIN:NSW","05453F",-35.2833333333,144.0333333333,"11-NOV-1989","SHOT FOR SPORT/FOOD","WAS DEAD AND THE BAND WAS REMOVED.","298","11","MR GH UNDERWOOD","C04",100,10,"Maned Duck",0.8234,,,"NA","NA","AM","10AM",0.87615,0.9397934144,9.5,10,1,95,"Ducks, Geese, and Swans",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10069628,202,"Australian Wood Duck","Chenonetta jubata","GYMPIECEM:GYMPIE CEMETERY GOLF COURSE:QLD","1372G2",-26.1833333333,152.5,"10-FEB-1990","JUVENILE","UNKNOWN",":APPROX 8KM NTH OF GYMPIE GOLF COURSE:QLD","08341F",-26.1,152.5,"00-AUG-1991","SHOT FOR SPORT/FOOD","WAS DEAD AND THE BAND WAS REMOVED.","9","Time elapsed cannot be calculated","MR RV CORBETT","C04",100,10,"Maned Duck",0.8362,,,"NA","NA","AM","10AM",0.87615,0.9544027849,9.5,10,1,95,"Ducks, Geese, and Swans",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10069938,977,"Cattle Egret","Ardea ibis","LAWRENCE:LAWRENCE:NSW","109604",-29.5,153.1,"04-JAN-1988","NESTLING","UNKNOWN",":3 KLS EAST LUMSDEN SOUTHLAND NEW ZEALAND:","04244F",-45.7333333333,168.4333333333,"18-MAY-1988","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","2245","4","MR DJ GEERING","NR",100,10,"Cattle Egret",0.8361,,,"NA","NA","AM","10AM",0.87615,0.9542886492,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10070803,44,"Wonga Pigeon","Leucosarcia melanoleuca","MOONEE:MOONEE VIA COFFS HARBOUR:NSW","008402",-30.2166666667,153.1333333333,"01-JUN-1993","SECOND YEAR OR OLDER","UNKNOWN",":MOONEE BEACH:NSW","08776F",-30.2083333333,153.15,"10-SEP-1993","TAKEN BY DOMESTIC OR WILD CAT","WAS DEAD AND THE BAND WAS REMOVED.","2","3","MR SG LANE (DECEASED)","C02",100,10,"Wonga Pigeon",0.8412,,,"NA","NA","AM","10AM",0.87615,0.9601095703,9.5,10,1,95,"Other Nonpasserines",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10070805,44,"Wonga Pigeon","Leucosarcia melanoleuca","MOONEE:MOONEE VIA COFFS HARBOUR:NSW","008402",-30.2166666667,153.1333333333,"06-NOV-1993","SECOND YEAR OR OLDER","UNKNOWN",":SAPPHIRE GARDENS, NEAR COFFS HARBOUR:NSW","10665F",-30.2333333333,153.15,"18-APR-1996","COLLIDED WITH A WINDOW OR OTHER TRANSPARENT MATERIAL","WAS DEAD AND THE BAND WAS REMOVED.","2","29","MR SG LANE (DECEASED)","C02",100,10,"Wonga Pigeon",0.7965,,,"NA","NA","AM","10AM",0.87615,0.9090909091,9.5,10,1,95,"Other Nonpasserines",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10071166,977,"Cattle Egret","Ardea ibis","BOAMBEE EC:BOAMBEE EGRET COLONY BOAMBEE:NSW","0084F5",-30.3333333333,153.0666666667,"23-DEC-1993","NESTLING","UNKNOWN","VALES PT:VALES POINT POWER STATION LAKE MACQUARIE:NSW","0338X8",-33.15,151.3833333333,"14-APR-1994","COLLIDED WITH A MAST,TOWER,POLE,WIRE FENCE,AERIAL,SPRINKLER","WAS DEAD AND THE BAND WAS REMOVED.","351","3","MR SG LANE (DECEASED)","NR",100,10,"Cattle Egret",0.8539,,,"NA","NA","AM","10AM",0.87615,0.9746048051,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10071199,977,"Cattle Egret","Ardea ibis","BOAMBEE EC:BOAMBEE EGRET COLONY BOAMBEE:NSW","0084F5",-30.3333333333,153.0666666667,"24-DEC-1993","NESTLING","UNKNOWN",":TERANG:VIC","CF1492",-38.2333333333,142.9166666667,"23-AUG-1994","FOUND DEAD, CAUSE UNKNOWN","PARTIALLY DECOMPOSED AND BAND REMOVED.","1279","7","MR SG LANE (DECEASED)","NR",100,10,"Cattle Egret",0.8492,,,"NA","NA","AM","10AM",0.87615,0.9692404269,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10071604,977,"Cattle Egret","Ardea ibis","LAWRENCE:LAWRENCE:NSW","109604",-29.5,153.1,"26-DEC-1988","NESTLING","UNKNOWN",":ON THE ESPIENADE LAKE DULVERTON OATLANDS:TAS","05493F",-42.3,147.3833333333,"15-NOV-1989","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","1510","10","MR DJ GEERING","NR",100,10,"Cattle Egret",0.8485,,,"NA","NA","AM","10AM",0.87615,0.9684414769,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10072379,977,"Cattle Egret","Ardea ibis","SHORTLAND1:WETLAND CENTRE SANDGATE ROAD SHORTLAND:NSW","116201",-32.875,151.6933333333,"25-JAN-1990","NESTLING","UNKNOWN",":ON PROPERTY AT MINMI:NSW","07327F",-32.8833333333,151.6166666667,"14-FEB-1992","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","6","24","DR MN MADDOCK","NR",100,10,"Cattle Egret",0.8391,,,"NA","NA","AM","10AM",0.87615,0.9577127204,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10072788,977,"Cattle Egret","Ardea ibis","LAWRENCE:LAWRENCE:NSW","109604",-29.5,153.1,"26-DEC-1989","NESTLING","UNKNOWN",":EXACT LOCATION UNKNOWN (AT SEA OFF TAS):","05792F",-43,148.5,"15-APR-1990","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","1556","3","MR DJ GEERING","NR",100,10,"Cattle Egret",0.8513,,,"NA","NA","AM","10AM",0.87615,0.9716372767,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10072869,977,"Cattle Egret","Ardea ibis","LAWRENCE:LAWRENCE:NSW","109604",-29.5,153.1,"08-JAN-1990","NESTLING","UNKNOWN",":EWINGSDALE ROAD  TYAGARAH:NSW","10011F",-28.6166666667,153.55,"27-JUL-1995","COLLIDED WITH A MOVING ROAD VEHICLE","WAS MERCY KILLED AND THE BAND WAS REMOVED.","107","66","MR DJ GEERING","NR",100,10,"Cattle Egret",0.8274,,,"NA","NA","AM","10AM",0.87615,0.9443588427,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10073063,977,"Cattle Egret","Ardea ibis","CARRS CK:CARRS CK  JUNCTION HILL  5KM  NW GRAFTON:NSW","109615",-29.6347222222,152.9194444444,"29-JAN-1990","NESTLING","UNKNOWN",":ON PROPERTY MARION BAY ROAD COPPING:TAS","05867F",-42.8166666667,147.8,"13-JUN-1990","FOUND SICK OR INJURED","REHABILITATION WAS ATTEMPTED BUT BIRD/BAT DIED, BAND WAS REMOVED.","1533","4","MR DJ GEERING","NR",100,10,"Cattle Egret",0.8433,,,"NA","NA","AM","10AM",0.87615,0.9625064201,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10073178,977,"Cattle Egret","Ardea ibis","CARRS CK:CARRS CK  JUNCTION HILL  5KM  NW GRAFTON:NSW","109615",-29.6347222222,152.9194444444,"05-FEB-1990","NESTLING","UNKNOWN",":15KM SOUTH EAST OF BOONAH:QLD","05983F",-28.1,152.7333333333,"00-JUL-1990","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","171","Time elapsed cannot be calculated","MR DJ GEERING","NR",100,10,"Cattle Egret",0.8446,,,"NA","NA","AM","10AM",0.87615,0.9639901843,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10073359,977,"Cattle Egret","Ardea ibis","CARRS CK:CARRS CK  JUNCTION HILL  5KM  NW GRAFTON:NSW","109615",-29.6347222222,152.9194444444,"16-JAN-1991","NESTLING","UNKNOWN",":ON FARM AT TURNERS FLAT NEAR KEMPSEY:NSW","06679F",-31.0166666667,152.7,"11-MAY-1991","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","155","3","MR DJ GEERING","NR",100,10,"Cattle Egret",0.8505,,,"NA","NA","AM","10AM",0.87615,0.9707241911,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10073582,186,"Intermediate Egret","Ardea intermedia","BALLINA:FISHERY CREEK BALLINA NSW:NSW","049708",-28.75,153.5166666667,"13-FEB-1989","NESTLING","UNKNOWN",":BANGALOW:NSW","07877F",-28.6833333333,153.5166666667,"29-NOV-1992","FOUND DEAD, INJURED OR EXHAUSTED AFTER A STORM","WAS DEAD AND THE BAND WAS REMOVED.","7","45","MR JT WILLOWS (DECEASED)","C04",100,10,"Intermediate Egret",0.8445,,,"NA","NA","AM","10AM",0.87615,0.9638760486,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10073868,977,"Cattle Egret","Ardea ibis","BALLINA:FISHERY CREEK BALLINA NSW:NSW","049708",-28.75,153.5166666667,"27-DEC-1989","NESTLING","UNKNOWN",":1.5KM EAST OF COWPER:NSW","1096X3",-29.5666666667,153.1333333333,"22-MAR-1990","FOUND NEAR ELECTRICITY WIRES","WAS SKELETON/DRIED OUT CORPSE, BAND REMOVED.","98","2","MR JT WILLOWS (DECEASED)","NR",100,10,"Cattle Egret",0.848,,,"NA","NA","AM","10AM",0.87615,0.9678707984,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10074145,977,"Cattle Egret","Ardea ibis","SEAHAM:SEAHAM SWAMP NATURE RESERVE:NSW","116209",-32.6638888889,151.7291666667,"11-JAN-1993","NESTLING","UNKNOWN",":1.5 MILES NORTH OF KING ISLAND:TAS","08503F",-39.9166666667,144,"23-AUG-1993","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","1062","7","DR MN MADDOCK","NR",100,10,"Cattle Egret",0.8545,,,"NA","NA","AM","10AM",0.87615,0.9752896194,9.5,10,1,95,"Waders, Herons, and Ibises",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10075704,202,"Australian Wood Duck","Chenonetta jubata","RELEASE:HEALESVILLE SANCTUARY  HEALESVILLE:VIC","132401",-37.6838888889,145.5319444444,"11-DEC-1990","FIRST YEAR","UNKNOWN","RELEASE:HEALESVILLE SANCTUARY  HEALESVILLE:VIC","132401",-37.6838888889,145.5319444444,"19-DEC-1990","FOUND SICK OR INJURED","WAS MERCY KILLED AND THE BAND WAS REMOVED.","0","0","MR GH UNDERWOOD","C04",100,10,"Maned Duck",0.8516,,,"NA","NA","AM","10AM",0.87615,0.9719796838,9.5,10,1,95,"Ducks, Geese, and Swans",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
10075707,202,"Australian Wood Duck","Chenonetta jubata","RELEASE:HEALESVILLE SANCTUARY  HEALESVILLE:VIC","132401",-37.6838888889,145.5319444444,"20-NOV-1990","JUVENILE","UNKNOWN","RELEASE:HEALESVILLE SANCTUARY  HEALESVILLE:VIC","132401",-37.6838888889,145.5319444444,"19-DEC-1990","FOUND SICK OR INJURED","WAS MERCY KILLED AND THE BAND WAS REMOVED.","0","0","MR GH UNDERWOOD","C04",100,10,"Maned Duck",0.8481,,,"NA","NA","AM","10AM",0.87615,0.9679849341,9.5,10,1,95,"Ducks, Geese, and Swans",0.8759642857,0.87615,0.8759642857,0.87615,"AM 100","AM 10",0.0112365875,0.0112365875
